261 1.776254e+01 -2.144471e-03 1.944189e-01 7.997759e-06 1.912866e+01 1.800180e+01
262 1.768723e+01 -2.534407e-03 1.940819e-01 7.929978e-06 1.182077e+01 1.800182e+01
263 1.772573e+01 -2.320650e-03 1.937437e-01 7.862830e-06 2.116368e+01 1.800183e+01
264 1.769062e+01 -2.495856e-03 1.934044e-01 7.796310e-06 1.510190e+01 1.800184e+01
265 1.773002e+01 -2.278731e-03 1.930641e-01 7.730413e-06 2.125069e+01 1.800186e+01
266 1.778804e+01 -1.965972e-03 1.927228e-01 7.665134e-06 2.282424e+01 1.800187e+01
267 1.780397e+01 -1.875280e-03 1.923806e-01 7.600467e-06 1.936501e+01 1.800188e+01
268 1.776627e+01 -2.064172e-03 1.920374e-01 7.536409e-06 1.490832e+01 1.800190e+01
269 1.769700e+01 -2.415236e-03 1.916934e-01 7.472954e-06 1.224487e+01 1.800191e+01
270 1.772567e+01 -2.257048e-03 1.913485e-01 7.410097e-06 2.038290e+01 1.800193e+01
271 1.767934e+01 -2.486804e-03 1.910028e-01 7.347833e-06 1.412028e+01 1.800194e+01
272 1.776023e+01 -2.060655e-03 1.906564e-01 7.286156e-06 2.476255e+01 1.800196e+01
273 1.766398e+01 -2.545944e-03 1.903092e-01 7.225063e-06 9.927971e+00 1.800197e+01
